ShippingID,SaleID,ShippingMethod,ShippingCost,DeliveryDate,ShipmentStatus
2613,3594,Same Day,9.66,2026-08-25T00:00:00.000000000,In Transit
2614,7501,Same Day,18.68,2026-09-13T00:00:00.000000000,In Transit
2615,33,Standard,66.11,2026-11-11T00:00:00.000000000,Delayed
2616,1729,Standard,6.0,2025-10-23T00:00:00.000000000,Delivered
2617,680,Same Day,41.3,2026-12-24T00:00:00.000000000,In Transit
2618,3509,Standard,31.15,2026-05-27T00:00:00.000000000,Delayed
2619,3095,Standard,98.43,2025-08-25T00:00:00.000000000,Delayed
2620,2075,Express,69.43,2026-08-05T00:00:00.000000000,In Transit
2621,9900,Standard,73.58,2025-04-03T00:00:00.000000000,Delayed
2622,1791,Standard,25.8,2025-10-29T00:00:00.000000000,In Transit
2623,4041,Standard,94.17,2024-01-30T00:00:00.000000000,Delivered
2624,2088,Same Day,94.88,2024-07-25T00:00:00.000000000,In Transit
2625,1999,Standard,21.59,2026-03-22T00:00:00.000000000,In Transit
2626,8748,Same Day,71.39,2026-01-26T00:00:00.000000000,Delivered
2627,893,Express,22.5,2024-12-24T00:00:00.000000000,Delayed
2628,3392,Same Day,53.23,2024-10-04T00:00:00.000000000,Delivered
2629,9749,Standard,41.68,2024-10-26T00:00:00.000000000,In Transit
2630,5134,Standard,56.36,2026-11-09T00:00:00.000000000,In Transit
2631,2092,Same Day,45.34,2024-12-23T00:00:00.000000000,Delayed
2632,8307,Standard,20.27,2026-03-14T00:00:00.000000000,Delayed
2633,1910,Express,28.03,2024-12-06T00:00:00.000000000,Delayed
2634,9666,Express,56.83,2024-02-16T00:00:00.000000000,Delayed
2635,192,Standard,48.61,2025-12-24T00:00:00.000000000,Delivered
2636,8083,Same Day,47.14,2025-01-23T00:00:00.000000000,In Transit
2637,5033,Standard,60.36,2025-08-28T00:00:00.000000000,Delivered
2638,9023,Express,28.16,2024-04-08T00:00:00.000000000,In Transit
2639,2372,Same Day,84.34,2026-04-06T00:00:00.000000000,In Transit
2640,4594,Express,20.0,2024-10-02T00:00:00.000000000,Delayed
2641,6099,Express,72.07,2025-10-09T00:00:00.000000000,Delivered
2642,4363,Same Day,87.09,2025-01-09T00:00:00.000000000,In Transit
2643,8149,Standard,64.8,2026-12-30T00:00:00.000000000,Delayed
2644,9868,Same Day,35.43,2026-01-17T00:00:00.000000000,In Transit
2645,3777,Standard,43.28,2024-12-27T00:00:00.000000000,In Transit
2646,9685,Standard,94.74,2026-05-09T00:00:00.000000000,In Transit
2647,6065,Same Day,18.93,2024-07-06T00:00:00.000000000,In Transit
2648,8174,Express,18.77,2026-03-24T00:00:00.000000000,In Transit
2649,4006,Express,37.38,2025-06-14T00:00:00.000000000,Delayed
2650,2574,Standard,95.46,2025-07-04T00:00:00.000000000,Delivered
2651,1080,Standard,31.7,2025-01-29T00:00:00.000000000,Delayed
2652,719,Express,72.0,2024-04-13T00:00:00.000000000,In Transit
2653,4461,Standard,82.05,2026-05-01T00:00:00.000000000,In Transit
2654,5530,Express,48.1,2025-05-15T00:00:00.000000000,Delivered
2655,3170,Express,58.57,2025-08-31T00:00:00.000000000,Delayed
2656,9430,Express,65.32,2024-10-31T00:00:00.000000000,Delayed
2657,1644,Express,72.62,2024-08-31T00:00:00.000000000,Delayed
2658,2190,Express,80.38,2024-12-30T00:00:00.000000000,Delayed
2659,9942,Same Day,43.29,2025-06-27T00:00:00.000000000,Delayed
2660,5390,Express,85.27,2024-10-09T00:00:00.000000000,Delivered
2661,1807,Same Day,6.76,2024-05-14T00:00:00.000000000,Delivered
2662,8828,Express,8.91,2026-07-02T00:00:00.000000000,In Transit
2663,2400,Express,98.14,2025-11-12T00:00:00.000000000,Delayed
2664,895,Same Day,15.3,2026-01-30T00:00:00.000000000,Delivered
2665,815,Same Day,68.0,2026-10-22T00:00:00.000000000,Delivered
2666,5645,Express,24.74,2026-09-11T00:00:00.000000000,Delivered
2667,2841,Same Day,59.28,2024-04-11T00:00:00.000000000,Delayed
2668,1329,Standard,78.35,2024-07-06T00:00:00.000000000,Delayed
2669,1880,Same Day,91.5,2025-04-08T00:00:00.000000000,Delivered
2670,4387,Same Day,82.68,2026-03-27T00:00:00.000000000,Delayed
2671,6447,Express,91.89,2025-04-11T00:00:00.000000000,Delayed
2672,264,Express,90.49,2024-08-16T00:00:00.000000000,Delivered
2673,6281,Standard,71.6,2026-06-04T00:00:00.000000000,Delayed
2674,9623,Standard,22.97,2024-09-18T00:00:00.000000000,Delivered
2675,579,Express,59.81,2026-07-04T00:00:00.000000000,Delivered
2676,3966,Standard,57.18,2026-12-14T00:00:00.000000000,In Transit
2677,4113,Same Day,11.49,2026-08-24T00:00:00.000000000,Delivered
2678,1880,Standard,20.84,2026-01-06T00:00:00.000000000,Delayed
2679,6983,Standard,32.22,2024-04-04T00:00:00.000000000,Delivered
2680,2691,Same Day,93.05,2024-11-24T00:00:00.000000000,In Transit
2681,1890,Express,5.41,2024-03-10T00:00:00.000000000,Delayed
2682,3636,Same Day,40.91,2026-09-01T00:00:00.000000000,Delayed
2683,2830,Standard,69.4,2025-12-19T00:00:00.000000000,Delivered
2684,1721,Express,41.91,2026-03-26T00:00:00.000000000,Delayed
2685,2206,Standard,92.54,2025-07-02T00:00:00.000000000,In Transit
2686,208,Express,10.4,2026-04-30T00:00:00.000000000,In Transit
2687,3018,Same Day,48.27,2026-07-09T00:00:00.000000000,Delivered
2688,7976,Express,77.17,2026-12-13T00:00:00.000000000,Delivered
2689,9174,Express,39.57,2026-06-05T00:00:00.000000000,In Transit
2690,5641,Same Day,63.37,2024-03-11T00:00:00.000000000,Delayed
2691,7409,Same Day,79.43,2026-08-05T00:00:00.000000000,Delayed
2692,5689,Express,59.08,2026-01-08T00:00:00.000000000,Delivered
2693,8813,Same Day,82.03,2025-05-25T00:00:00.000000000,Delivered
2694,7971,Standard,95.37,2024-12-26T00:00:00.000000000,Delayed
2695,2118,Express,24.79,2024-05-16T00:00:00.000000000,Delivered
2696,8894,Standard,68.23,2026-01-31T00:00:00.000000000,Delivered
2697,6718,Express,88.43,2026-04-29T00:00:00.000000000,In Transit
2698,7819,Same Day,48.43,2024-10-31T00:00:00.000000000,In Transit
2699,3051,Same Day,65.54,2025-06-22T00:00:00.000000000,In Transit
2700,9414,Express,83.7,2024-05-11T00:00:00.000000000,Delayed
2701,4479,Standard,85.9,2024-09-03T00:00:00.000000000,Delayed
2702,6137,Standard,47.16,2026-07-09T00:00:00.000000000,Delivered
2703,3495,Standard,32.51,2026-05-27T00:00:00.000000000,Delayed
2704,8526,Same Day,96.7,2025-06-06T00:00:00.000000000,Delivered
2705,5377,Same Day,94.17,2024-07-17T00:00:00.000000000,Delivered
2706,2546,Express,83.52,2025-04-25T00:00:00.000000000,Delayed
2707,775,Same Day,34.43,2024-03-29T00:00:00.000000000,In Transit
2708,6008,Standard,81.87,2024-08-22T00:00:00.000000000,In Transit
2709,5447,Same Day,57.12,2025-12-22T00:00:00.000000000,Delivered
2710,4509,Express,48.26,2026-10-08T00:00:00.000000000,Delayed
2711,1155,Same Day,43.38,2025-05-06T00:00:00.000000000,In Transit
2712,3159,Standard,42.94,2026-06-26T00:00:00.000000000,Delayed
2713,9291,Express,64.09,2025-03-22T00:00:00.000000000,Delayed
2714,735,Express,15.69,2026-02-16T00:00:00.000000000,Delayed
2715,7215,Same Day,98.71,2024-12-26T00:00:00.000000000,Delivered
2716,4654,Same Day,56.86,2024-08-16T00:00:00.000000000,In Transit
2717,1980,Express,56.26,2025-09-15T00:00:00.000000000,Delayed
2718,5348,Same Day,75.94,2026-10-31T00:00:00.000000000,In Transit
2719,1428,Express,62.63,2024-09-04T00:00:00.000000000,Delivered
2720,726,Same Day,30.67,2025-06-22T00:00:00.000000000,Delayed
2721,4541,Same Day,70.48,2025-04-11T00:00:00.000000000,In Transit
2722,334,Same Day,80.01,2025-05-20T00:00:00.000000000,Delayed
2723,1492,Standard,20.05,2026-09-05T00:00:00.000000000,In Transit
2724,2166,Express,77.11,2025-05-03T00:00:00.000000000,Delivered
2725,3473,Same Day,73.0,2024-09-07T00:00:00.000000000,Delivered
2726,284,Standard,86.25,2026-07-25T00:00:00.000000000,Delayed
2727,9417,Same Day,16.33,2025-10-13T00:00:00.000000000,Delayed
2728,8639,Standard,9.7,2026-08-09T00:00:00.000000000,In Transit
2729,8227,Standard,86.94,2025-11-27T00:00:00.000000000,Delayed
2730,2203,Same Day,13.88,2025-04-18T00:00:00.000000000,In Transit
2731,6069,Express,66.68,2026-10-17T00:00:00.000000000,Delayed
2732,9664,Express,38.44,2024-03-20T00:00:00.000000000,Delivered
2733,883,Standard,56.76,2025-02-16T00:00:00.000000000,Delayed
2734,1913,Standard,32.54,2024-04-30T00:00:00.000000000,Delivered
2735,1720,Standard,97.68,2026-05-03T00:00:00.000000000,Delayed
2736,153,Express,65.13,2026-04-27T00:00:00.000000000,Delivered
2737,2510,Express,91.0,2024-09-27T00:00:00.000000000,Delivered
2738,4319,Standard,92.49,2026-10-10T00:00:00.000000000,Delivered
2739,2527,Same Day,14.15,2026-12-22T00:00:00.000000000,In Transit
2740,9012,Same Day,36.0,2024-07-15T00:00:00.000000000,Delivered
2741,4402,Express,29.97,2026-10-22T00:00:00.000000000,Delivered
2742,4486,Express,11.3,2025-09-30T00:00:00.000000000,Delivered
2743,962,Standard,78.42,2026-12-18T00:00:00.000000000,Delivered
2744,7163,Express,62.4,2024-04-07T00:00:00.000000000,Delayed
2745,9880,Standard,29.14,2024-08-30T00:00:00.000000000,In Transit
2746,5755,Standard,54.45,2026-07-12T00:00:00.000000000,Delivered
2747,9225,Standard,71.1,2026-05-25T00:00:00.000000000,Delivered
2748,5111,Standard,13.46,2024-08-03T00:00:00.000000000,Delayed
2749,4312,Express,33.28,2026-09-06T00:00:00.000000000,In Transit
2750,5555,Standard,38.94,2026-11-07T00:00:00.000000000,Delivered
2751,5093,Same Day,25.03,2024-01-20T00:00:00.000000000,Delayed
2752,8277,Standard,21.52,2026-02-05T00:00:00.000000000,In Transit
2753,5758,Standard,90.75,2026-07-22T00:00:00.000000000,In Transit
2754,6717,Same Day,41.53,2026-05-20T00:00:00.000000000,Delivered
2755,1845,Same Day,81.76,2024-08-21T00:00:00.000000000,Delayed
2756,9102,Same Day,39.17,2024-02-11T00:00:00.000000000,In Transit
2757,4179,Same Day,12.59,2026-05-07T00:00:00.000000000,Delayed
2758,4091,Standard,98.54,2026-11-09T00:00:00.000000000,In Transit
2759,881,Same Day,31.67,2025-01-05T00:00:00.000000000,In Transit
2760,3044,Standard,5.36,2024-03-02T00:00:00.000000000,Delivered
2761,9154,Standard,36.02,2025-04-19T00:00:00.000000000,Delayed
2762,3712,Express,10.32,2025-01-11T00:00:00.000000000,Delivered
2763,173,Standard,63.66,2026-12-27T00:00:00.000000000,Delivered
2764,8791,Express,24.18,2026-11-24T00:00:00.000000000,Delayed
2765,9436,Standard,29.56,2026-10-02T00:00:00.000000000,Delivered
2766,8099,Same Day,13.38,2026-07-22T00:00:00.000000000,Delivered
2767,7746,Express,60.78,2024-05-24T00:00:00.000000000,In Transit
2768,1155,Standard,14.25,2026-11-25T00:00:00.000000000,In Transit
2769,208,Same Day,87.35,2024-08-19T00:00:00.000000000,Delayed
2770,5140,Express,93.48,2024-06-01T00:00:00.000000000,Delayed
2771,2971,Express,81.7,2024-03-23T00:00:00.000000000,Delivered
2772,2248,Standard,59.79,2024-09-29T00:00:00.000000000,Delivered
2773,1127,Standard,47.4,2026-01-26T00:00:00.000000000,Delivered
2774,2922,Same Day,6.9,2025-11-13T00:00:00.000000000,Delivered
2775,1130,Standard,62.93,2026-09-01T00:00:00.000000000,Delivered
2776,7861,Same Day,91.76,2026-12-16T00:00:00.000000000,Delivered
2777,2098,Same Day,45.36,2024-01-03T00:00:00.000000000,In Transit
2778,7684,Express,57.32,2024-08-28T00:00:00.000000000,Delivered
2779,9856,Express,12.24,2025-12-16T00:00:00.000000000,In Transit
2780,7651,Express,55.61,2024-02-29T00:00:00.000000000,Delivered
2781,970,Express,54.89,2026-08-23T00:00:00.000000000,In Transit
2782,1824,Same Day,68.12,2024-06-17T00:00:00.000000000,In Transit
2783,7821,Standard,71.34,2025-11-30T00:00:00.000000000,Delivered
2784,7890,Same Day,8.26,2026-08-24T00:00:00.000000000,Delivered
2785,8771,Same Day,62.41,2026-06-06T00:00:00.000000000,Delivered
2786,3996,Standard,49.87,2026-10-26T00:00:00.000000000,In Transit
2787,4503,Same Day,99.52,2024-05-03T00:00:00.000000000,Delivered
2788,6242,Same Day,14.89,2025-08-25T00:00:00.000000000,In Transit
2789,5918,Express,5.71,2025-03-30T00:00:00.000000000,In Transit
2790,5297,Same Day,31.07,2024-01-03T00:00:00.000000000,In Transit
2791,6631,Same Day,24.31,2025-06-02T00:00:00.000000000,Delivered
2792,8208,Same Day,69.38,2026-11-21T00:00:00.000000000,Delayed
2793,7209,Express,96.55,2024-07-06T00:00:00.000000000,In Transit
2794,8986,Express,52.97,2025-08-09T00:00:00.000000000,Delivered
2795,84,Same Day,58.65,2025-03-22T00:00:00.000000000,Delayed
2796,4158,Same Day,88.07,2024-05-06T00:00:00.000000000,In Transit
2797,2224,Express,82.18,2026-08-05T00:00:00.000000000,In Transit
2798,4365,Same Day,16.38,2024-10-31T00:00:00.000000000,Delayed
2799,1597,Standard,78.88,2025-05-07T00:00:00.000000000,Delayed
2800,3399,Standard,9.04,2025-03-10T00:00:00.000000000,In Transit
2801,2157,Same Day,51.57,2024-08-09T00:00:00.000000000,In Transit
2802,4329,Same Day,75.43,2025-09-27T00:00:00.000000000,In Transit
2803,5953,Standard,97.19,2025-02-22T00:00:00.000000000,Delayed
2804,8781,Standard,15.26,2024-06-02T00:00:00.000000000,Delayed
2805,5750,Express,58.37,2024-07-21T00:00:00.000000000,Delivered
2806,7401,Same Day,18.34,2024-07-03T00:00:00.000000000,Delayed
2807,6991,Express,69.44,2025-12-26T00:00:00.000000000,In Transit
2808,8547,Standard,73.91,2024-10-28T00:00:00.000000000,Delivered
2809,8347,Express,67.24,2024-10-23T00:00:00.000000000,Delivered
2810,3324,Standard,36.19,2025-10-14T00:00:00.000000000,In Transit
2811,6703,Standard,56.58,2025-02-19T00:00:00.000000000,In Transit
2812,247,Express,13.47,2025-03-13T00:00:00.000000000,Delayed
2813,792,Standard,67.04,2026-04-19T00:00:00.000000000,In Transit
2814,5561,Express,48.2,2024-06-10T00:00:00.000000000,Delayed
2815,9257,Express,16.26,2026-10-10T00:00:00.000000000,Delayed
2816,6358,Same Day,66.03,2025-04-26T00:00:00.000000000,In Transit
2817,4491,Express,95.34,2025-04-14T00:00:00.000000000,Delivered
2818,7779,Express,69.05,2025-11-13T00:00:00.000000000,Delayed
2819,8597,Same Day,69.9,2026-03-21T00:00:00.000000000,Delivered
2820,2930,Express,50.15,2024-03-01T00:00:00.000000000,Delivered
2821,725,Standard,12.27,2026-12-27T00:00:00.000000000,Delivered
2822,3527,Express,80.59,2024-08-19T00:00:00.000000000,Delivered
2823,914,Standard,97.3,2026-08-18T00:00:00.000000000,Delivered
2824,4290,Express,57.61,2026-11-04T00:00:00.000000000,Delayed
2825,7639,Standard,48.66,2024-12-24T00:00:00.000000000,Delivered
2826,8725,Express,45.79,2025-01-26T00:00:00.000000000,Delivered
2827,2993,Standard,35.86,2024-07-09T00:00:00.000000000,Delivered
2828,7306,Express,92.87,2024-01-21T00:00:00.000000000,In Transit
2829,1862,Same Day,43.53,2024-11-24T00:00:00.000000000,Delayed
2830,9753,Same Day,89.06,2025-06-20T00:00:00.000000000,In Transit
2831,5482,Same Day,94.52,2026-09-27T00:00:00.000000000,Delivered
2832,8828,Same Day,48.92,2026-07-28T00:00:00.000000000,In Transit
2833,1549,Standard,31.08,2026-10-22T00:00:00.000000000,In Transit
2834,2320,Standard,20.32,2024-08-21T00:00:00.000000000,In Transit
2835,72,Same Day,84.45,2024-06-04T00:00:00.000000000,Delivered
2836,8892,Express,62.19,2026-08-28T00:00:00.000000000,In Transit
2837,9734,Standard,83.41,2025-12-24T00:00:00.000000000,Delivered
2838,9572,Same Day,83.94,2024-04-16T00:00:00.000000000,In Transit
2839,6030,Express,17.84,2025-09-24T00:00:00.000000000,Delivered
2840,9772,Standard,67.85,2024-03-19T00:00:00.000000000,In Transit
2841,4888,Express,80.0,2025-10-28T00:00:00.000000000,Delivered
2842,7554,Express,31.53,2024-10-22T00:00:00.000000000,Delayed
2843,7714,Express,32.16,2025-08-12T00:00:00.000000000,In Transit
2844,2047,Same Day,72.65,2024-06-08T00:00:00.000000000,Delivered
2845,9761,Same Day,77.14,2024-01-29T00:00:00.000000000,Delivered
2846,2526,Express,27.48,2025-07-05T00:00:00.000000000,In Transit
2847,458,Same Day,35.81,2024-11-30T00:00:00.000000000,Delivered
2848,5367,Same Day,33.38,2024-06-06T00:00:00.000000000,In Transit
2849,490,Standard,19.92,2026-05-17T00:00:00.000000000,Delayed
2850,389,Standard,87.97,2025-09-13T00:00:00.000000000,In Transit
2851,948,Express,31.3,2025-09-10T00:00:00.000000000,Delayed
2852,1820,Express,29.65,2026-05-12T00:00:00.000000000,Delivered
2853,6573,Express,54.53,2026-07-23T00:00:00.000000000,In Transit
2854,2788,Standard,70.6,2025-02-04T00:00:00.000000000,In Transit
2855,7289,Same Day,79.77,2025-12-30T00:00:00.000000000,Delivered
2856,5292,Same Day,19.01,2024-04-10T00:00:00.000000000,In Transit
2857,7383,Standard,74.03,2025-06-29T00:00:00.000000000,Delivered
2858,9074,Standard,50.21,2024-07-21T00:00:00.000000000,Delayed
2859,958,Standard,73.35,2024-11-02T00:00:00.000000000,Delivered
2860,5319,Same Day,78.69,2024-03-08T00:00:00.000000000,Delayed
2861,8893,Express,53.84,2024-12-20T00:00:00.000000000,Delayed
2862,4077,Express,85.86,2026-01-16T00:00:00.000000000,Delivered
2863,6891,Same Day,61.52,2024-02-13T00:00:00.000000000,Delayed
2864,2996,Same Day,27.34,2026-05-16T00:00:00.000000000,In Transit
2865,9381,Express,97.19,2026-06-12T00:00:00.000000000,In Transit
2866,932,Express,61.53,2025-09-24T00:00:00.000000000,Delivered
2867,6327,Express,28.8,2025-03-18T00:00:00.000000000,Delayed
2868,4346,Same Day,58.81,2024-03-26T00:00:00.000000000,Delivered
2869,3173,Same Day,67.61,2026-07-13T00:00:00.000000000,Delivered
2870,5530,Standard,17.77,2024-12-31T00:00:00.000000000,In Transit
2871,3651,Express,64.9,2024-11-02T00:00:00.000000000,In Transit
2872,8306,Standard,26.29,2026-01-01T00:00:00.000000000,Delayed
2873,7614,Express,70.49,2026-08-07T00:00:00.000000000,In Transit
2874,631,Standard,16.03,2025-03-25T00:00:00.000000000,In Transit
2875,7445,Standard,62.12,2025-01-12T00:00:00.000000000,Delivered
2876,8807,Same Day,38.8,2025-02-27T00:00:00.000000000,Delayed
2877,7887,Standard,60.17,2026-05-25T00:00:00.000000000,Delayed
2878,3878,Express,82.07,2025-10-19T00:00:00.000000000,Delivered
2879,7056,Express,76.39,2025-01-08T00:00:00.000000000,In Transit
2880,2398,Standard,64.04,2025-03-23T00:00:00.000000000,In Transit
2881,387,Same Day,72.39,2025-03-01T00:00:00.000000000,Delivered
2882,3020,Express,24.16,2025-11-15T00:00:00.000000000,Delayed
2883,8313,Same Day,44.44,2025-11-12T00:00:00.000000000,Delayed
2884,9445,Express,23.91,2025-07-29T00:00:00.000000000,Delayed
2885,2071,Same Day,49.04,2024-03-07T00:00:00.000000000,In Transit
2886,1996,Express,60.01,2024-07-25T00:00:00.000000000,Delivered
2887,8876,Same Day,84.04,2026-04-10T00:00:00.000000000,Delayed
2888,1959,Express,41.57,2025-03-05T00:00:00.000000000,Delivered
2889,310,Express,18.47,2025-09-28T00:00:00.000000000,Delayed
2890,3683,Standard,90.01,2025-12-08T00:00:00.000000000,Delayed
2891,5122,Standard,45.85,2026-12-28T00:00:00.000000000,In Transit
2892,6691,Standard,58.01,2024-12-21T00:00:00.000000000,Delayed
2893,6966,Express,46.13,2026-05-07T00:00:00.000000000,Delivered
2894,9365,Standard,24.88,2024-11-03T00:00:00.000000000,Delivered
2895,4865,Same Day,74.86,2024-11-07T00:00:00.000000000,Delayed
2896,4364,Express,55.85,2025-06-27T00:00:00.000000000,Delivered
2897,5329,Standard,9.39,2025-07-25T00:00:00.000000000,Delivered
2898,2348,Express,5.79,2024-03-16T00:00:00.000000000,Delivered
2899,1692,Express,28.6,2025-02-11T00:00:00.000000000,In Transit
2900,8386,Standard,69.41,2024-09-09T00:00:00.000000000,Delayed
2901,3348,Express,7.12,2024-04-14T00:00:00.000000000,In Transit
2902,4032,Same Day,20.49,2024-01-27T00:00:00.000000000,In Transit
2903,6708,Standard,46.68,2025-06-30T00:00:00.000000000,Delivered
2904,6376,Same Day,11.54,2025-12-03T00:00:00.000000000,Delayed
2905,8316,Express,13.14,2026-12-27T00:00:00.000000000,In Transit
2906,3831,Standard,27.34,2024-07-25T00:00:00.000000000,Delayed
2907,8720,Standard,29.93,2026-07-04T00:00:00.000000000,In Transit
2908,8791,Express,58.45,2026-08-13T00:00:00.000000000,In Transit
2909,4904,Express,78.86,2024-05-28T00:00:00.000000000,In Transit
2910,6496,Same Day,55.95,2025-05-06T00:00:00.000000000,In Transit
2911,5895,Standard,90.0,2025-01-06T00:00:00.000000000,Delivered
2912,1294,Standard,54.09,2026-12-14T00:00:00.000000000,Delayed
2913,2076,Same Day,41.89,2024-12-09T00:00:00.000000000,Delivered
2914,3219,Standard,59.21,2026-07-29T00:00:00.000000000,Delayed
2915,9769,Express,25.4,2026-02-10T00:00:00.000000000,In Transit
2916,2600,Same Day,44.32,2025-09-06T00:00:00.000000000,In Transit
2917,5913,Express,97.3,2024-09-06T00:00:00.000000000,Delivered
2918,902,Standard,5.82,2026-01-26T00:00:00.000000000,Delivered
2919,1909,Same Day,25.51,2025-07-26T00:00:00.000000000,In Transit
2920,2403,Same Day,48.97,2026-05-18T00:00:00.000000000,Delayed
2921,5970,Standard,75.32,2026-06-07T00:00:00.000000000,Delayed
2922,4431,Express,36.55,2026-05-14T00:00:00.000000000,In Transit
2923,2853,Same Day,66.46,2024-01-22T00:00:00.000000000,In Transit
2924,3773,Same Day,34.66,2024-06-17T00:00:00.000000000,In Transit
2925,755,Express,51.12,2024-07-20T00:00:00.000000000,Delivered
2926,677,Standard,20.72,2025-02-02T00:00:00.000000000,Delayed
2927,2740,Standard,17.99,2025-02-27T00:00:00.000000000,In Transit
